latitude,longitude,month,year,predicted_individuals
16.478965,29.874521,11,2015,4470.44
16.478965,29.874521,12,2015,4943.9688
16.478965,29.874521,1,2016,3133.3289
16.478965,29.874521,2,2016,2907.0176
16.478965,29.874521,3,2016,2945.1353
16.478965,29.874521,4,2016,2876.2124
16.478965,29.874521,5,2016,2853.9585
16.478965,29.874521,6,2016,2872.9023
16.478965,29.874521,7,2016,2920.3884
16.478965,29.874521,8,2016,3003.8247
16.478965,29.874521,9,2016,3129.6438
16.478965,29.874521,10,2016,3305.7544
16.478965,29.874521,11,2016,3543.8174
16.478965,29.874521,12,2016,3860.527
16.478965,29.874521,1,2017,2690.9128
16.478965,29.874521,2,2017,2523.569
16.478965,29.874521,3,2017,2510.1414
16.478965,29.874521,4,2017,2444.0833
16.478965,29.874521,5,2017,2412.6594
12.123456,25.987654,7,2015,2478.1277
12.123456,25.987654,8,2015,2726.7708
12.123456,25.987654,9,2015,2811.3254
12.123456,25.987654,10,2015,2833.127
12.123456,25.987654,11,2015,2960.6992
12.123456,25.987654,12,2015,3122.771
12.123456,25.987654,1,2016,2909.0996
12.123456,25.987654,2,2016,2762.3696
12.123456,25.987654,3,2016,2630.8713
12.123456,25.987654,4,2016,2505.8113
12.123456,25.987654,5,2016,2406.4016
12.123456,25.987654,6,2016,2330.3694
12.123456,25.987654,7,2016,2278.9265
12.123456,25.987654,8,2016,2253.8928
12.123456,25.987654,9,2016,2257.0007
12.123456,25.987654,10,2016,2290.9211
12.123456,25.987654,11,2016,2359.3523
12.123456,25.987654,12,2016,2467.4124
12.123456,25.987654,1,2017,2503.5222
12.123456,25.987654,2,2017,2362.449
12.123456,25.987654,3,2017,2238.6277
12.123456,25.987654,4,2017,2125.8591
12.123456,25.987654,5,2017,2026.0457
12.123456,25.987654,6,2017,1946.8567
12.947362,29.87531,9,2015,5039.989
12.947362,29.87531,10,2015,4939.1006
12.947362,29.87531,11,2015,5341.588
12.947362,29.87531,12,2015,5758.4165
12.947362,29.87531,1,2016,5359.07
12.947362,29.87531,2,2016,5121.951
12.947362,29.87531,3,2016,4965.7153
12.947362,29.87531,4,2016,4784.382
12.947362,29.87531,5,2016,4641.513
12.947362,29.87531,6,2016,4535.579
12.947362,29.87531,7,2016,4460.447
12.947362,29.87531,8,2016,4421.1807
12.947362,29.87531,9,2016,4420.1313
12.947362,29.87531,10,2016,4460.5166
12.947362,29.87531,11,2016,4547.4146
12.947362,29.87531,12,2016,4687.6157
12.947362,29.87531,1,2017,4691.328
12.947362,29.87531,2,2017,4462.229
12.947362,29.87531,3,2017,4274.8164
12.947362,29.87531,4,2017,4117.322
12.947362,29.87531,5,2017,3974.6204
12.947362,29.87531,6,2017,3860.7178
12.947362,29.87531,7,2017,3775.6072
12.947362,29.87531,8,2017,3719.4575
15.452389,32.748512,9,2015,5722.685
15.452389,32.748512,10,2015,5431.477
15.452389,32.748512,11,2015,6650.9165
15.452389,32.748512,12,2015,7587.4575
15.452389,32.748512,1,2016,3149.9336
15.452389,32.748512,2,2016,2857.445
15.452389,32.748512,3,2016,3158.9216
15.452389,32.748512,4,2016,3099.4153
15.452389,32.748512,5,2016,3158.944
15.452389,32.748512,6,2016,3302.8062
15.452389,32.748512,7,2016,3479.5752
15.452389,32.748512,8,2016,3714.362
15.452389,32.748512,9,2016,4023.5083
15.452389,32.748512,10,2016,4425.3486
15.452389,32.748512,11,2016,4951.3003
15.452389,32.748512,12,2016,5650.1353
15.452389,32.748512,1,2017,2682.2532
15.452389,32.748512,2,2017,2487.8562
15.452389,32.748512,3,2017,2653.624
15.452389,32.748512,4,2017,2615.89
15.452389,32.748512,5,2017,2660.5732
15.452389,32.748512,6,2017,2758.8645
15.452389,32.748512,7,2017,2886.2388
15.452389,32.748512,8,2017,3057.483
16.378965,33.124578,9,2015,5026.5938
16.378965,33.124578,10,2015,7957.754
16.378965,33.124578,11,2015,10411.543
16.378965,33.124578,12,2015,17272.62
16.378965,33.124578,1,2016,3561.249
16.378965,33.124578,2,2016,1813.3215
16.378965,33.124578,3,2016,2303.3655
16.378965,33.124578,4,2016,1798.1482
16.378965,33.124578,5,2016,1820.5681
16.378965,33.124578,6,2016,2091.9807
16.378965,33.124578,7,2016,2404.8254
16.378965,33.124578,8,2016,2859.9531
16.378965,33.124578,9,2016,3504.1074
16.378965,33.124578,10,2016,4419.0835
16.378965,33.124578,11,2016,5808.678
16.378965,33.124578,12,2016,8159.0825
16.378965,33.124578,1,2017,1722.7249
16.378965,33.124578,2,2017,1201.7971
16.378965,33.124578,3,2017,1401.904
16.378965,33.124578,4,2017,1229.8147
16.378965,33.124578,5,2017,1330.0217
16.378965,33.124578,6,2017,1532.1643
16.378965,33.124578,7,2017,1778.9314
16.378965,33.124578,8,2017,2115.6516
14.784125,30.548963,9,2015,4560.5283
14.784125,30.548963,10,2015,4560.4663
14.784125,30.548963,11,2015,5071.278
14.784125,30.548963,12,2015,6937.963
14.784125,30.548963,1,2016,2531.1697
14.784125,30.548963,2,2016,2172.411
14.784125,30.548963,3,2016,2291.7405
14.784125,30.548963,4,2016,1937.7048
14.784125,30.548963,5,2016,1943.7913
14.784125,30.548963,6,2016,2043.7151
14.784125,30.548963,7,2016,2159.611
14.784125,30.548963,8,2016,2363.7556
14.784125,30.548963,9,2016,2650.633
14.784125,30.548963,10,2016,3038.4485
14.784125,30.548963,11,2016,3573.5693
14.784125,30.548963,12,2016,4325.4976
14.784125,30.548963,1,2017,1720.0676
14.784125,30.548963,2,2017,1548.9451
14.784125,30.548963,3,2017,1560.8347
14.784125,30.548963,4,2017,1378.3411
14.784125,30.548963,5,2017,1390.5989
14.784125,30.548963,6,2017,1450.9617
14.784125,30.548963,7,2017,1535.9548
14.784125,30.548963,8,2017,1675.4241
15.689412,32.987654,9,2015,4185.707
15.689412,32.987654,10,2015,4393.9775
15.689412,32.987654,11,2015,4921.8403
15.689412,32.987654,12,2015,5702.849
15.689412,32.987654,1,2016,3079.4856
15.689412,32.987654,2,2016,2858.9993
15.689412,32.987654,3,2016,3023.2756
15.689412,32.987654,4,2016,2887.81
15.689412,32.987654,5,2016,2877.5825
15.689412,32.987654,6,2016,2940.8674
15.689412,32.987654,7,2016,3020.727
15.689412,32.987654,8,2016,3145.8945
15.689412,32.987654,9,2016,3324.991
15.689412,32.987654,10,2016,3565.11
15.689412,32.987654,11,2016,3883.4045
15.689412,32.987654,12,2016,4303.7046
15.689412,32.987654,1,2017,2563.591
15.689412,32.987654,2,2017,2410.0325
15.689412,32.987654,3,2017,2469.2957
15.689412,32.987654,4,2017,2370.466
15.689412,32.987654,5,2017,2354.3352
15.689412,32.987654,6,2017,2382.986
15.689412,32.987654,7,2017,2430.8098
15.689412,32.987654,8,2017,2513.0906
14.125487,30.784596,9,2015,4164.559
14.125487,30.784596,10,2015,4496.304
14.125487,30.784596,11,2015,4890.085
14.125487,30.784596,12,2015,5359.995
14.125487,30.784596,1,2016,3468.3665
14.125487,30.784596,2,2016,3309.995
14.125487,30.784596,3,2016,3339.7158
14.125487,30.784596,4,2016,3264.9731
14.125487,30.784596,5,2016,3253.74
14.125487,30.784596,6,2016,3280.4143
14.125487,30.784596,7,2016,3335.8142
14.125487,30.784596,8,2016,3428.5027
14.125487,30.784596,9,2016,3563.754
14.125487,30.784596,10,2016,3749.0303
14.125487,30.784596,11,2016,3995.1287
14.125487,30.784596,12,2016,4317.0796
14.125487,30.784596,1,2017,3032.816
14.125487,30.784596,2,2017,2902.1865
14.125487,30.784596,3,2017,2888.128
14.125487,30.784596,4,2017,2820.228
14.125487,30.784596,5,2017,2797.2393
14.125487,30.784596,6,2017,2802.9248
14.125487,30.784596,7,2017,2833.3826
14.125487,30.784596,8,2017,2893.7068
13.546721,30.125389,10,2015,5226.65
13.546721,30.125389,11,2015,6824.554
13.546721,30.125389,12,2015,8770.852
13.546721,30.125389,1,2016,3809.0642
13.546721,30.125389,2,2016,3462.2268
13.546721,30.125389,3,2016,3565.0403
13.546721,30.125389,4,2016,3357.601
13.546721,30.125389,5,2016,3448.2036
13.546721,30.125389,6,2016,3633.1345
13.546721,30.125389,7,2016,3876.221
13.546721,30.125389,8,2016,4224.253
13.546721,30.125389,9,2016,4693.3438
13.546721,30.125389,10,2016,5326.6562
13.546721,30.125389,11,2016,6203.799
13.546721,30.125389,12,2016,7469.2285
13.546721,30.125389,1,2017,3195.065
13.546721,30.125389,2,2017,2899.5566
13.546721,30.125389,3,2017,2932.8982
13.546721,30.125389,4,2017,2766.5093
13.546721,30.125389,5,2017,2828.1748
13.546721,30.125389,6,2017,2955.9346
13.546721,30.125389,7,2017,3129.242
13.546721,30.125389,8,2017,3375.0496
13.546721,30.125389,9,2017,3700.8972
11.87,22.89,1,2016,7772.889
11.87,22.89,2,2016,5514.821
11.87,22.89,3,2016,5655.9663
11.87,22.89,4,2016,5908.0
11.87,22.89,5,2016,5397.132
11.87,22.89,6,2016,5169.64
11.87,22.89,7,2016,4911.0757
11.87,22.89,8,2016,4655.45
11.87,22.89,9,2016,4458.2065
11.87,22.89,10,2016,4297.414
11.87,22.89,11,2016,4184.022
11.87,22.89,12,2016,4120.5938
11.87,22.89,1,2017,5704.7363
11.87,22.89,2,2017,5345.557
11.87,22.89,3,2017,5084.984
11.87,22.89,4,2017,4882.7446
11.87,22.89,5,2017,4543.4385
11.87,22.89,6,2017,4251.996
11.87,22.89,7,2017,3987.8972
11.87,22.89,8,2017,3752.6792
11.87,22.89,9,2017,3556.8281
11.87,22.89,10,2017,3398.2551
11.87,22.89,11,2017,3278.0256
11.87,22.89,12,2017,3196.9397
10.567,30.467,5,2018,2198.3972
10.567,30.467,6,2018,2358.07
10.567,30.467,7,2018,2595.6013
10.567,30.467,8,2018,2800.6504
10.567,30.467,9,2018,3008.716
10.567,30.467,10,2018,3273.6716
10.567,30.467,11,2018,3602.7031
10.567,30.467,12,2018,4023.0916
10.567,30.467,1,2019,2340.0144
10.567,30.467,2,2019,2284.888
10.567,30.467,3,2019,2233.0266
10.567,30.467,4,2019,2101.4797
10.567,30.467,5,2019,2106.8167
10.567,30.467,6,2019,2134.905
10.567,30.467,7,2019,2190.511
10.567,30.467,8,2019,2286.5793
10.567,30.467,9,2019,2420.007
10.567,30.467,10,2019,2598.0203
10.567,30.467,11,2019,2829.8376
10.567,30.467,12,2019,3127.6638
10.567,30.467,1,2020,1910.7332
10.567,30.467,2,2020,1854.197
10.567,30.467,3,2020,1801.5891
10.567,30.467,4,2020,1704.4529
10.632,30.379,5,2018,2134.66
10.632,30.379,6,2018,2190.5203
10.632,30.379,7,2018,2266.907
10.632,30.379,8,2018,2493.8801
10.632,30.379,9,2018,2666.7927
10.632,30.379,10,2018,2895.0803
10.632,30.379,11,2018,3184.545
10.632,30.379,12,2018,3547.4807
10.632,30.379,1,2019,1977.8337
10.632,30.379,2,2019,1943.8298
10.632,30.379,3,2019,1915.8455
10.632,30.379,4,2019,1851.0276
10.632,30.379,5,2019,1872.4509
10.632,30.379,6,2019,1915.0457
10.632,30.379,7,2019,1983.0027
10.632,30.379,8,2019,2082.386
10.632,30.379,9,2019,2214.7815
10.632,30.379,10,2019,2386.2136
10.632,30.379,11,2019,2604.5315
10.632,30.379,12,2019,2880.4658
10.632,30.379,1,2020,1683.7366
10.632,30.379,2,2020,1646.4861
10.632,30.379,3,2020,1615.239
10.632,30.379,4,2020,1563.1672
13.478965,31.254789,3,2016,6610.739
13.478965,31.254789,4,2016,3601.4856
13.478965,31.254789,5,2016,4436.4478
13.478965,31.254789,6,2016,3809.079
13.478965,31.254789,7,2016,3640.347
13.478965,31.254789,8,2016,4000.7942
13.478965,31.254789,9,2016,4348.7256
13.478965,31.254789,10,2016,4927.3066
13.478965,31.254789,11,2016,5831.1714
13.478965,31.254789,12,2016,7162.9375
13.478965,31.254789,1,2017,2750.6472
13.478965,31.254789,2,2017,2514.0388
13.478965,31.254789,3,2017,2597.8582
13.478965,31.254789,4,2017,2246.6682
13.478965,31.254789,5,2017,2281.1335
13.478965,31.254789,6,2017,2392.2424
13.478965,31.254789,7,2017,2522.4905
13.478965,31.254789,8,2017,2744.4172
13.478965,31.254789,9,2017,3046.8228
13.478965,31.254789,10,2017,3448.759
13.478965,31.254789,11,2017,3993.7078
13.478965,31.254789,12,2017,4743.57
13.478965,31.254789,1,2018,1989.367
13.478965,31.254789,2,2018,1856.3865
11.007893,29.715408,3,2020,1257.1838
11.007893,29.715408,4,2020,1238.4993
11.007893,29.715408,5,2020,1320.8752
11.007893,29.715408,6,2020,1222.5061
11.007893,29.715408,7,2020,1304.5417
11.007893,29.715408,8,2020,1411.177
11.007893,29.715408,9,2020,1546.0588
11.007893,29.715408,10,2020,1717.6833
11.007893,29.715408,11,2020,1927.9641
11.007893,29.715408,12,2020,2185.3137
11.007893,29.715408,1,2021,940.4919
11.007893,29.715408,2,2021,909.3737
11.007893,29.715408,3,2021,905.88934
11.007893,29.715408,4,2021,896.93475
11.007893,29.715408,5,2021,934.3332
11.007893,29.715408,6,2021,989.26776
11.007893,29.715408,7,2021,1063.0842
11.007893,29.715408,8,2021,1158.4231
11.007893,29.715408,9,2021,1277.3289
11.007893,29.715408,10,2021,1423.4216
11.007893,29.715408,11,2021,1601.4119
11.007893,29.715408,12,2021,1817.5237
11.007893,29.715408,1,2022,763.9738
11.007893,29.715408,2,2022,735.6066
11.859,31.084,1,2020,221.77608
11.859,31.084,2,2020,46.083702
11.859,31.084,3,2020,110.20577
11.859,31.084,4,2020,-31.125282
11.859,31.084,5,2020,-23.176064
11.859,31.084,6,2020,5.8302836
11.859,31.084,7,2020,45.742393
11.859,31.084,8,2020,108.51388
11.859,31.084,9,2020,190.97041
11.859,31.084,10,2020,295.69553
11.859,31.084,11,2020,426.56223
11.859,31.084,12,2020,588.1823
11.859,31.084,1,2021,-136.26201
11.859,31.084,2,2021,-166.2288
11.859,31.084,3,2021,-183.11748
11.859,31.084,4,2021,-210.63017
11.859,31.084,5,2021,-201.16338
11.859,31.084,6,2021,-178.85039
11.859,31.084,7,2021,-142.91484
11.859,31.084,8,2021,-90.991005
11.859,31.084,9,2021,-22.32743
11.859,31.084,10,2021,65.22628
11.859,31.084,11,2021,174.44014
11.859,31.084,12,2021,308.8879
10.9333,30.45,5,2018,3104.0942
10.9333,30.45,6,2018,2993.4165
10.9333,30.45,7,2018,2920.01
10.9333,30.45,8,2018,2855.543
10.9333,30.45,9,2018,2817.9473
10.9333,30.45,10,2018,2800.4285
10.9333,30.45,11,2018,2804.946
10.9333,30.45,12,2018,2832.4536
10.9333,30.45,1,2019,3372.4243
10.9333,30.45,2,2019,3182.9146
10.9333,30.45,3,2019,3021.0723
10.9333,30.45,4,2019,2888.5896
10.9333,30.45,5,2019,2775.2295
10.9333,30.45,6,2019,2679.3367
10.9333,30.45,7,2019,2600.9055
10.9333,30.45,8,2019,2540.0867
10.9333,30.45,9,2019,2497.1926
10.9333,30.45,10,2019,2472.744
10.9333,30.45,11,2019,2467.5066
10.9333,30.45,12,2019,2482.553
10.9333,30.45,1,2020,3075.2297
10.9333,30.45,2,2020,2893.724
10.9333,30.45,3,2020,2737.5254
10.9333,30.45,4,2020,2608.9524
12.456789,24.876543,12,2018,1708.137
12.456789,24.876543,1,2019,3584.1575
12.456789,24.876543,2,2019,3277.8528
12.456789,24.876543,3,2019,2985.5938
12.456789,24.876543,4,2019,2777.5781
12.456789,24.876543,5,2019,2548.1165
12.456789,24.876543,6,2019,2342.2136
12.456789,24.876543,7,2019,2157.8528
12.456789,24.876543,8,2019,1993.0754
12.456789,24.876543,9,2019,1847.5686
12.456789,24.876543,10,2019,1720.5471
12.456789,24.876543,11,2019,1611.4695
12.456789,24.876543,12,2019,1519.9807
12.456789,24.876543,1,2020,3255.3635
12.456789,24.876543,2,2020,2934.8396
12.456789,24.876543,3,2020,2659.1375
12.456789,24.876543,4,2020,2459.4114
12.456789,24.876543,5,2020,2243.0876
12.456789,24.876543,6,2020,2048.7166
12.456789,24.876543,7,2020,1874.0422
12.456789,24.876543,8,2020,1717.3762
12.456789,24.876543,9,2020,1578.3142
12.456789,24.876543,10,2020,1456.1091
12.456789,24.876543,11,2020,1350.2288
15.321478,31.874563,6,2016,2680.531
15.321478,31.874563,7,2016,3254.2705
15.321478,31.874563,8,2016,3351.8748
15.321478,31.874563,9,2016,4029.0552
15.321478,31.874563,10,2016,4887.7715
15.321478,31.874563,11,2016,6076.521
15.321478,31.874563,12,2016,8003.7134
15.321478,31.874563,1,2017,2298.549
15.321478,31.874563,2,2017,1846.7244
15.321478,31.874563,3,2017,1995.8699
15.321478,31.874563,4,2017,1823.5383
15.321478,31.874563,5,2017,1914.845
15.321478,31.874563,6,2017,2098.5623
15.321478,31.874563,7,2017,2327.2263
15.321478,31.874563,8,2017,2641.2825
15.321478,31.874563,9,2017,3057.5508
15.321478,31.874563,10,2017,3611.7917
15.321478,31.874563,11,2017,4371.737
15.321478,31.874563,12,2017,5459.994
15.321478,31.874563,1,2018,1667.1912
15.321478,31.874563,2,2018,1421.3723
15.321478,31.874563,3,2018,1504.4719
15.321478,31.874563,4,2018,1417.9988
15.321478,31.874563,5,2018,1499.9939
11.464,31.1,12,2016,6601.127
11.464,31.1,1,2017,3466.0327
11.464,31.1,2,2017,3263.2053
11.464,31.1,3,2017,3618.609
11.464,31.1,4,2017,3539.7388
11.464,31.1,5,2017,3668.768
11.464,31.1,6,2017,3871.2993
11.464,31.1,7,2017,4116.035
11.464,31.1,8,2017,4449.1826
11.464,31.1,9,2017,4883.688
11.464,31.1,10,2017,5452.5117
11.464,31.1,11,2017,6211.6216
11.464,31.1,12,2017,7253.1924
11.464,31.1,1,2018,3317.086
11.464,31.1,2,2018,3178.1724
11.464,31.1,3,2018,3181.8467
11.464,31.1,4,2018,3039.6262
11.464,31.1,5,2018,3120.8943
11.464,31.1,6,2018,3250.1558
11.464,31.1,7,2018,3425.7136
11.464,31.1,8,2018,3668.704
11.464,31.1,9,2018,3983.312
11.464,31.1,10,2018,4389.217
11.464,31.1,11,2018,4916.1465
12.7667,31.1333,7,2016,3514.996
12.7667,31.1333,8,2016,3486.3003
12.7667,31.1333,9,2016,3639.0793
12.7667,31.1333,10,2016,3763.7185
12.7667,31.1333,11,2016,3982.7886
12.7667,31.1333,12,2016,4269.763
12.7667,31.1333,1,2017,3114.821
12.7667,31.1333,2,2017,3008.8635
12.7667,31.1333,3,2017,2976.031
12.7667,31.1333,4,2017,2905.952
12.7667,31.1333,5,2017,2880.4067
12.7667,31.1333,6,2017,2880.5234
12.7667,31.1333,7,2017,2905.0586
12.7667,31.1333,8,2017,2958.2449
12.7667,31.1333,9,2017,3043.0415
12.7667,31.1333,10,2017,3163.8953
12.7667,31.1333,11,2017,3326.8066
12.7667,31.1333,12,2017,3539.8252
12.7667,31.1333,1,2018,2756.868
12.7667,31.1333,2,2018,2656.8716
12.7667,31.1333,3,2018,2606.361
12.7667,31.1333,4,2018,2540.071
12.7667,31.1333,5,2018,2506.1404
12.7667,31.1333,6,2018,2493.6711
12.75,24.1333,7,2016,3496.002
12.75,24.1333,8,2016,3136.959
12.75,24.1333,9,2016,3418.2104
12.75,24.1333,10,2016,3654.8142
12.75,24.1333,11,2016,3705.9382
12.75,24.1333,12,2016,3838.8418
12.75,24.1333,1,2017,4587.8794
12.75,24.1333,2,2017,4349.1885
12.75,24.1333,3,2017,4130.762
12.75,24.1333,4,2017,3950.6924
12.75,24.1333,5,2017,3715.5012
12.75,24.1333,6,2017,3512.9463
12.75,24.1333,7,2017,3340.2305
12.75,24.1333,8,2017,3196.4336
12.75,24.1333,9,2017,3088.0188
12.75,24.1333,10,2017,3015.537
12.75,24.1333,11,2017,2981.0637
12.75,24.1333,12,2017,2987.623
12.75,24.1333,1,2018,3872.3816
12.75,24.1333,2,2018,3642.1519
12.75,24.1333,3,2018,3433.3464
12.75,24.1333,4,2018,3270.7805
12.75,24.1333,5,2018,3052.0913
12.75,24.1333,6,2018,2862.3892
13.6333,25.3667,8,2016,2047.1082
13.6333,25.3667,9,2016,2128.6116
13.6333,25.3667,10,2016,2278.4807
13.6333,25.3667,11,2016,2432.8665
13.6333,25.3667,12,2016,2571.1506
13.6333,25.3667,1,2017,2625.6326
13.6333,25.3667,2,2017,2480.5154
13.6333,25.3667,3,2017,2347.0168
13.6333,25.3667,4,2017,2226.0188
13.6333,25.3667,5,2017,2117.2825
13.6333,25.3667,6,2017,2029.9968
13.6333,25.3667,7,2017,1964.8586
13.6333,25.3667,8,2017,1923.0828
13.6333,25.3667,9,2017,1906.3708
13.6333,25.3667,10,2017,1916.761
13.6333,25.3667,11,2017,1957.1365
13.6333,25.3667,12,2017,2031.5071
13.6333,25.3667,1,2018,2261.345
13.6333,25.3667,2,2018,2121.424
13.6333,25.3667,3,2018,1992.1418
13.6333,25.3667,4,2018,1879.864
13.6333,25.3667,5,2018,1772.1599
13.6333,25.3667,6,2018,1683.3049
13.6333,25.3667,7,2018,1613.6321
12.55,23.75,3,2017,5680.925
12.55,23.75,4,2017,4964.5444
12.55,23.75,5,2017,4654.836
12.55,23.75,6,2017,4408.424
12.55,23.75,7,2017,4055.3918
12.55,23.75,8,2017,3749.9912
12.55,23.75,9,2017,3470.941
12.55,23.75,10,2017,3221.8477
12.55,23.75,11,2017,3001.5088
12.55,23.75,12,2017,2808.6567
12.55,23.75,1,2018,6188.644
12.55,23.75,2,2018,5480.6265
12.55,23.75,3,2018,4973.855
12.55,23.75,4,2018,4642.776
12.55,23.75,5,2018,4242.576
12.55,23.75,6,2018,3887.9075
12.55,23.75,7,2018,3566.8984
12.55,23.75,8,2018,3276.227
12.55,23.75,9,2018,3015.1562
12.55,23.75,10,2018,2781.6152
12.55,23.75,11,2018,2574.051
12.55,23.75,12,2018,2391.1077
12.55,23.75,1,2019,5554.1157
12.55,23.75,2,2019,4919.6743
