latitude,longitude,month,year,predicted_individuals
12.76,33.58,4,2017,3101.5757
12.76,33.58,5,2017,3296.427
12.76,33.58,6,2017,3188.5413
12.76,33.58,7,2017,3401.8574
12.76,33.58,8,2017,3520.1038
12.76,33.58,9,2017,3659.8372
12.76,33.58,10,2017,3865.7346
12.76,33.58,11,2017,4125.505
12.76,33.58,12,2017,4459.4746
12.76,33.58,1,2018,2989.2876
12.76,33.58,2,2018,2900.5498
12.76,33.58,3,2018,2916.9458
12.76,33.58,4,2018,2817.843
12.76,33.58,5,2018,2803.2883
12.76,33.58,6,2018,2821.016
12.76,33.58,7,2018,2858.5686
12.76,33.58,8,2018,2928.7932
12.76,33.58,9,2018,3033.2432
12.76,33.58,10,2018,3176.278
12.76,33.58,11,2018,3365.1382
12.76,33.58,12,2018,3608.9006
12.76,33.58,1,2019,2583.4397
12.76,33.58,2,2019,2497.9382
12.76,33.58,3,2019,2481.2498
12.78,33.6,4,2017,2918.1738
12.78,33.6,5,2017,2854.1711
12.78,33.6,6,2017,3049.3167
12.78,33.6,7,2017,3165.4387
12.78,33.6,8,2017,3331.7917
12.78,33.6,9,2017,3554.7007
12.78,33.6,10,2017,3834.3652
12.78,33.6,11,2017,4189.116
12.78,33.6,12,2017,4640.228
12.78,33.6,1,2018,2513.1892
12.78,33.6,2,2018,2448.3772
12.78,33.6,3,2018,2520.3928
12.78,33.6,4,2018,2488.5886
12.78,33.6,5,2018,2528.4583
12.78,33.6,6,2018,2599.8938
12.78,33.6,7,2018,2696.4558
12.78,33.6,8,2018,2827.1543
12.78,33.6,9,2018,2996.6272
12.78,33.6,10,2018,3212.0195
12.78,33.6,11,2018,3483.4873
12.78,33.6,12,2018,3824.8538
12.78,33.6,1,2019,2201.4158
12.78,33.6,2,2019,2144.8894
12.78,33.6,3,2019,2183.554
12.8,33.62,4,2017,2569.0437
12.8,33.62,5,2017,3171.784
12.8,33.62,6,2017,3329.1965
12.8,33.62,7,2017,3931.342
12.8,33.62,8,2017,4544.7847
12.8,33.62,9,2017,5304.583
12.8,33.62,10,2017,6381.1084
12.8,33.62,11,2017,7935.259
12.8,33.62,12,2017,10403.3545
12.8,33.62,1,2018,2973.8347
12.8,33.62,2,2018,2579.424
12.8,33.62,3,2018,2802.3948
12.8,33.62,4,2018,2547.1204
12.8,33.62,5,2018,2692.064
12.8,33.62,6,2018,2943.8118
12.8,33.62,7,2018,3243.6965
12.8,33.62,8,2018,3656.6956
12.8,33.62,9,2018,4197.9556
12.8,33.62,10,2018,4913.908
12.8,33.62,11,2018,5895.2207
12.8,33.62,12,2018,7306.414
12.8,33.62,1,2019,2281.1482
12.8,33.62,2,2019,2075.3728
12.8,33.62,3,2019,2205.0842
12.82,33.64,4,2017,2230.2249
12.82,33.64,5,2017,2188.1936
12.82,33.64,6,2017,2480.6453
12.82,33.64,7,2017,2975.903
12.82,33.64,8,2017,3381.0269
12.82,33.64,9,2017,3945.014
12.82,33.64,10,2017,4719.23
12.82,33.64,11,2017,5775.8716
12.82,33.64,12,2017,7358.3564
12.82,33.64,1,2018,2205.6096
12.82,33.64,2,2018,2034.2708
12.82,33.64,3,2018,2191.2864
12.82,33.64,4,2018,1851.5876
12.82,33.64,5,2018,1943.0535
12.82,33.64,6,2018,2112.6453
12.82,33.64,7,2018,2299.3079
12.82,33.64,8,2018,2586.8167
12.82,33.64,9,2018,2965.044
12.82,33.64,10,2018,3458.5593
12.82,33.64,11,2018,4123.2476
12.82,33.64,12,2018,5042.1167
12.82,33.64,1,2019,1576.7205
12.82,33.64,2,2019,1483.5066
12.82,33.64,3,2019,1558.4978
14.965478,30.784125,9,2017,1759.7708
14.965478,30.784125,10,2017,1940.3108
14.965478,30.784125,11,2017,2490.2312
14.965478,30.784125,12,2017,2647.7205
14.965478,30.784125,1,2018,910.6779
14.965478,30.784125,2,2018,813.56854
14.965478,30.784125,3,2018,786.4821
14.965478,30.784125,4,2018,683.1779
14.965478,30.784125,5,2018,693.1047
14.965478,30.784125,6,2018,731.863
14.965478,30.784125,7,2018,793.3317
14.965478,30.784125,8,2018,890.2541
14.965478,30.784125,9,2018,1023.20624
14.965478,30.784125,10,2018,1199.4895
14.965478,30.784125,11,2018,1430.6189
14.965478,30.784125,12,2018,1732.677
14.965478,30.784125,1,2019,561.10223
14.965478,30.784125,2,2019,481.5969
14.965478,30.784125,3,2019,461.21994
14.965478,30.784125,4,2019,391.79367
14.965478,30.784125,5,2019,394.26974
14.965478,30.784125,6,2019,419.17307
14.965478,30.784125,7,2019,463.05685
14.965478,30.784125,8,2019,533.55145
12.88,24.93,6,2018,3670.906
12.88,24.93,7,2018,3465.8926
12.88,24.93,8,2018,3226.0562
12.88,24.93,9,2018,3018.0613
12.88,24.93,10,2018,2859.1477
12.88,24.93,11,2018,2722.4756
12.88,24.93,12,2018,2606.9573
12.88,24.93,1,2019,4890.0557
12.88,24.93,2,2019,4490.156
12.88,24.93,3,2019,4103.8945
12.88,24.93,4,2019,3772.9072
12.88,24.93,5,2019,3516.3835
12.88,24.93,6,2019,3282.6216
12.88,24.93,7,2019,3070.6848
12.88,24.93,8,2019,2878.931
12.88,24.93,9,2019,2707.5369
12.88,24.93,10,2019,2555.6848
12.88,24.93,11,2019,2422.8015
12.88,24.93,12,2019,2308.4055
12.88,24.93,1,2020,4493.9014
12.88,24.93,2,2020,4121.651
12.88,24.93,3,2020,3761.3567
12.88,24.93,4,2020,3450.7974
12.88,24.93,5,2020,3207.0718
12.698745,30.874563,9,2017,3439.272
12.698745,30.874563,10,2017,3399.121
12.698745,30.874563,11,2017,3553.5405
12.698745,30.874563,12,2017,3610.6072
12.698745,30.874563,1,2018,3762.5442
12.698745,30.874563,2,2018,3591.817
12.698745,30.874563,3,2018,3439.877
12.698745,30.874563,4,2018,3319.9905
12.698745,30.874563,5,2018,3219.9995
12.698745,30.874563,6,2018,3139.99
12.698745,30.874563,7,2018,3080.507
12.698745,30.874563,8,2018,3042.1921
12.698745,30.874563,9,2018,3025.9626
12.698745,30.874563,10,2018,3033.1133
12.698745,30.874563,11,2018,3065.3855
12.698745,30.874563,12,2018,3125.0896
12.698745,30.874563,1,2019,3407.8796
12.698745,30.874563,2,2019,3243.4873
12.698745,30.874563,3,2019,3092.6292
12.698745,30.874563,4,2019,2974.8523
12.698745,30.874563,5,2019,2875.196
12.698745,30.874563,6,2019,2793.5422
12.698745,30.874563,7,2019,2730.293
12.698745,30.874563,8,2019,2685.8884
12.7167,28.4333,1,2018,3886.8452
12.7167,28.4333,2,2018,3649.3125
12.7167,28.4333,3,2018,3322.7793
12.7167,28.4333,4,2018,3277.2805
12.7167,28.4333,5,2018,3104.7048
12.7167,28.4333,6,2018,2952.013
12.7167,28.4333,7,2018,2829.6755
12.7167,28.4333,8,2018,2725.57
12.7167,28.4333,9,2018,2644.301
12.7167,28.4333,10,2018,2586.2683
12.7167,28.4333,11,2018,2552.0862
12.7167,28.4333,12,2018,2543.0964
12.7167,28.4333,1,2019,3478.6501
12.7167,28.4333,2,2019,3236.606
12.7167,28.4333,3,2019,3010.9714
12.7167,28.4333,4,2019,2862.5115
12.7167,28.4333,5,2019,2697.2395
12.7167,28.4333,6,2019,2552.861
12.7167,28.4333,7,2019,2430.2234
12.7167,28.4333,8,2019,2326.7092
12.7167,28.4333,9,2019,2243.265
12.7167,28.4333,10,2019,2180.055
12.7167,28.4333,11,2019,2137.533
12.7167,28.4333,12,2019,2116.528
12.7,28.4333,11,2017,3010.0474
12.7,28.4333,12,2017,3044.6926
12.7,28.4333,1,2018,4149.2666
12.7,28.4333,2,2018,3981.3289
12.7,28.4333,3,2018,3719.4126
12.7,28.4333,4,2018,3559.982
12.7,28.4333,5,2018,3377.4885
12.7,28.4333,6,2018,3215.5554
12.7,28.4333,7,2018,3080.0908
12.7,28.4333,8,2018,2966.9023
12.7,28.4333,9,2018,2877.5208
12.7,28.4333,10,2018,2812.4087
12.7,28.4333,11,2018,2772.2825
12.7,28.4333,12,2018,2758.427
12.7,28.4333,1,2019,3777.631
12.7,28.4333,2,2019,3516.332
12.7,28.4333,3,2019,3273.1829
12.7,28.4333,4,2019,3117.34
12.7,28.4333,5,2019,2940.0076
12.7,28.4333,6,2019,2784.7383
12.7,28.4333,7,2019,2652.569
12.7,28.4333,8,2019,2540.2898
12.7,28.4333,9,2019,2449.0203
12.7,28.4333,10,2019,2378.882
14.1833,32.3667,11,2017,3621.554
14.1833,32.3667,12,2017,4044.8235
14.1833,32.3667,1,2018,2414.0413
14.1833,32.3667,2,2018,2303.4036
14.1833,32.3667,3,2018,2346.223
14.1833,32.3667,4,2018,2312.1946
14.1833,32.3667,5,2018,2329.156
14.1833,32.3667,6,2018,2376.028
14.1833,32.3667,7,2018,2446.7654
14.1833,32.3667,8,2018,2548.0007
14.1833,32.3667,9,2018,2684.151
14.1833,32.3667,10,2018,2861.3179
14.1833,32.3667,11,2018,3088.113
14.1833,32.3667,12,2018,3376.298
14.1833,32.3667,1,2019,2094.7957
14.1833,32.3667,2,2019,2010.283
14.1833,32.3667,3,2019,2025.9338
14.1833,32.3667,4,2019,1992.0598
14.1833,32.3667,5,2019,1998.2878
14.1833,32.3667,6,2019,2028.2292
14.1833,32.3667,7,2019,2078.76
14.1833,32.3667,8,2019,2154.3918
14.1833,32.3667,9,2019,2258.285
14.1833,32.3667,10,2019,2394.823
12.35,29.25,12,2017,4145.8516
12.35,29.25,1,2018,2655.7485
12.35,29.25,2,2018,2451.3577
12.35,29.25,3,2018,2562.8171
12.35,29.25,4,2018,2508.0676
12.35,29.25,5,2018,2534.7327
12.35,29.25,6,2018,2599.6033
12.35,29.25,7,2018,2692.8394
12.35,29.25,8,2018,2827.464
12.35,29.25,9,2018,3008.253
12.35,29.25,10,2018,3244.7498
12.35,29.25,11,2018,3550.9722
12.35,29.25,12,2018,3946.9463
12.35,29.25,1,2019,2358.1584
12.35,29.25,2,2019,2258.327
12.35,29.25,3,2019,2213.9368
12.35,29.25,4,2019,2145.3323
12.35,29.25,5,2019,2155.4841
12.35,29.25,6,2019,2192.8694
12.35,29.25,7,2019,2258.5784
12.35,29.25,8,2019,2357.785
12.35,29.25,9,2019,2493.3147
12.35,29.25,10,2019,2671.638
12.35,29.25,11,2019,2901.663
11.55,27.6,12,2017,3838.0876
11.55,27.6,1,2018,3205.9001
11.55,27.6,2,2018,3327.703
11.55,27.6,3,2018,3246.6013
11.55,27.6,4,2018,3110.6165
11.55,27.6,5,2018,3052.5183
11.55,27.6,6,2018,3003.1968
11.55,27.6,7,2018,2982.2402
11.55,27.6,8,2018,2998.3538
11.55,27.6,9,2018,3050.7456
11.55,27.6,10,2018,3145.9792
11.55,27.6,11,2018,3290.9219
11.55,27.6,12,2018,3494.924
11.55,27.6,1,2019,2992.3486
11.55,27.6,2,2019,2857.8257
11.55,27.6,3,2019,2738.567
11.55,27.6,4,2019,2602.4563
11.55,27.6,5,2019,2516.0935
11.55,27.6,6,2019,2453.736
11.55,27.6,7,2019,2416.8484
11.55,27.6,8,2019,2409.8333
11.55,27.6,9,2019,2433.0251
11.55,27.6,10,2019,2489.574
11.55,27.6,11,2019,2583.6448
11.0333,27.7333,12,2017,1879.8147
11.0333,27.7333,1,2018,2758.203
11.0333,27.7333,2,2018,2638.786
11.0333,27.7333,3,2018,2424.5242
11.0333,27.7333,4,2018,2285.1213
11.0333,27.7333,5,2018,2152.0872
11.0333,27.7333,6,2018,2036.8694
11.0333,27.7333,7,2018,1938.5803
11.0333,27.7333,8,2018,1857.0667
11.0333,27.7333,9,2018,1792.3982
11.0333,27.7333,10,2018,1744.8157
11.0333,27.7333,11,2018,1714.8044
11.0333,27.7333,12,2018,1703.1086
11.0333,27.7333,1,2019,2525.55
11.0333,27.7333,2,2019,2329.2595
11.0333,27.7333,3,2019,2174.7942
11.0333,27.7333,4,2019,2037.5706
11.0333,27.7333,5,2019,1909.1902
11.0333,27.7333,6,2019,1796.9646
11.0333,27.7333,7,2019,1700.0862
11.0333,27.7333,8,2019,1618.5334
11.0333,27.7333,9,2019,1552.2742
11.0333,27.7333,10,2019,1501.4475
11.0333,27.7333,11,2019,1466.3723
11.3333,27.8,12,2017,4669.945
11.3333,27.8,1,2018,3115.9453
11.3333,27.8,2,2018,2762.6802
11.3333,27.8,3,2018,2689.0024
11.3333,27.8,4,2018,2553.9988
11.3333,27.8,5,2018,2511.8118
11.3333,27.8,6,2018,2506.261
11.3333,27.8,7,2018,2529.5505
11.3333,27.8,8,2018,2588.1228
11.3333,27.8,9,2018,2682.613
11.3333,27.8,10,2018,2818.1047
11.3333,27.8,11,2018,3001.866
11.3333,27.8,12,2018,3243.998
11.3333,27.8,1,2019,2424.1663
11.3333,27.8,2,2019,2329.301
11.3333,27.8,3,2019,2244.028
11.3333,27.8,4,2019,2155.3816
11.3333,27.8,5,2019,2118.824
11.3333,27.8,6,2019,2104.1091
11.3333,27.8,7,2019,2114.0696
11.3333,27.8,8,2019,2151.281
11.3333,27.8,9,2019,2217.238
11.3333,27.8,10,2019,2315.6526
11.3333,27.8,11,2019,2451.3928
12.7,28.0,12,2017,7261.858
12.7,28.0,1,2018,3342.0703
12.7,28.0,2,2018,2996.915
12.7,28.0,3,2018,2621.988
12.7,28.0,4,2018,2417.3547
12.7,28.0,5,2018,2376.53
12.7,28.0,6,2018,2372.4182
12.7,28.0,7,2018,2409.077
12.7,28.0,8,2018,2483.7888
12.7,28.0,9,2018,2596.1697
12.7,28.0,10,2018,2751.8625
12.7,28.0,11,2018,2958.8005
12.7,28.0,12,2018,3228.6885
12.7,28.0,1,2019,2253.1804
12.7,28.0,2,2019,2149.388
12.7,28.0,3,2019,2082.2273
12.7,28.0,4,2019,2010.4788
12.7,28.0,5,2019,1988.9773
12.7,28.0,6,2019,1990.655
12.7,28.0,7,2019,2016.6589
12.7,28.0,8,2019,2069.8708
12.7,28.0,9,2019,2152.4998
12.7,28.0,10,2019,2268.7366
12.7,28.0,11,2019,2424.244
11.0333,28.4667,12,2017,8552.514
11.0333,28.4667,1,2018,4808.497
11.0333,28.4667,2,2018,3872.672
11.0333,28.4667,3,2018,3779.266
11.0333,28.4667,4,2018,3337.5798
11.0333,28.4667,5,2018,3204.0413
11.0333,28.4667,6,2018,3158.3506
11.0333,28.4667,7,2018,3135.0278
11.0333,28.4667,8,2018,3176.3472
11.0333,28.4667,9,2018,3264.1982
11.0333,28.4667,10,2018,3402.1738
11.0333,28.4667,11,2018,3600.4814
11.0333,28.4667,12,2018,3869.8079
11.0333,28.4667,1,2019,2989.5605
11.0333,28.4667,2,2019,2876.7463
11.0333,28.4667,3,2019,2772.4375
11.0333,28.4667,4,2019,2631.298
11.0333,28.4667,5,2019,2570.4539
11.0333,28.4667,6,2019,2533.1946
11.0333,28.4667,7,2019,2522.7937
11.0333,28.4667,8,2019,2546.2327
11.0333,28.4667,9,2019,2602.4412
11.0333,28.4667,10,2019,2695.8213
11.0333,28.4667,11,2019,2831.8953
11.7,28.35,1,2018,2630.4543
11.7,28.35,2,2018,2489.0789
11.7,28.35,3,2018,2450.175
11.7,28.35,4,2018,2278.7097
11.7,28.35,5,2018,2173.0017
11.7,28.35,6,2018,2083.015
11.7,28.35,7,2018,2010.0042
11.7,28.35,8,2018,1954.7131
11.7,28.35,9,2018,1917.2942
11.7,28.35,10,2018,1898.4729
11.7,28.35,11,2018,1899.2615
11.7,28.35,12,2018,1921.0603
11.7,28.35,1,2019,2432.6843
11.7,28.35,2,2019,2273.7268
11.7,28.35,3,2019,2137.2678
11.7,28.35,4,2019,2022.7703
11.7,28.35,5,2019,1917.5808
11.7,28.35,6,2019,1828.2888
11.7,28.35,7,2019,1754.575
11.7,28.35,8,2019,1696.5745
11.7,28.35,9,2019,1654.6042
11.7,28.35,10,2019,1629.1589
11.7,28.35,11,2019,1620.9827
11.7,28.35,12,2019,1631.1145
11.2,27.7,1,2018,3205.9263
11.2,27.7,2,2018,3220.483
11.2,27.7,3,2018,2973.4832
11.2,27.7,4,2018,2676.047
11.2,27.7,5,2018,2633.3127
11.2,27.7,6,2018,2609.2214
11.2,27.7,7,2018,2623.0173
11.2,27.7,8,2018,2674.4214
11.2,27.7,9,2018,2759.8003
11.2,27.7,10,2018,2884.0178
11.2,27.7,11,2018,3052.7559
11.2,27.7,12,2018,3274.5027
11.2,27.7,1,2019,2540.3533
11.2,27.7,2,2019,2443.2751
11.2,27.7,3,2019,2356.8474
11.2,27.7,4,2019,2277.972
11.2,27.7,5,2019,2240.4895
11.2,27.7,6,2019,2224.682
11.2,27.7,7,2019,2232.8298
11.2,27.7,8,2019,2266.6575
11.2,27.7,9,2019,2328.014
11.2,27.7,10,2019,2420.1653
11.2,27.7,11,2019,2547.4436
11.2,27.7,12,2019,2715.73
12.45,23.9,11,2019,1278.1663
12.45,23.9,12,2019,1130.5984
12.45,23.9,1,2020,2290.4607
12.45,23.9,2,2020,2101.64
12.45,23.9,3,2020,1925.1912
12.45,23.9,4,2020,1766.883
12.45,23.9,5,2020,1623.7361
12.45,23.9,6,2020,1495.4524
12.45,23.9,7,2020,1381.4128
12.45,23.9,8,2020,1281.1819
12.45,23.9,9,2020,1194.4197
12.45,23.9,10,2020,1120.9163
12.45,23.9,11,2020,1060.5857
12.45,23.9,12,2020,1013.48505
12.45,23.9,1,2021,2092.365
12.45,23.9,2,2021,1906.7903
12.45,23.9,3,2021,1738.2834
12.45,23.9,4,2021,1586.4246
12.45,23.9,5,2021,1448.9441
12.45,23.9,6,2021,1325.3201
12.45,23.9,7,2021,1214.9851
12.45,23.9,8,2021,1117.5032
12.45,23.9,9,2021,1032.5417
12.45,23.9,10,2021,959.8654
12.34,24.56,9,2018,255.52705
12.34,24.56,10,2018,180.17989
12.34,24.56,11,2018,182.24971
12.34,24.56,12,2018,194.21797
12.34,24.56,1,2019,565.28143
12.34,24.56,2,2019,447.86008
12.34,24.56,3,2019,351.1921
12.34,24.56,4,2019,271.18674
12.34,24.56,5,2019,179.15108
12.34,24.56,6,2019,101.56954
12.34,24.56,7,2019,37.005577
12.34,24.56,8,2019,-14.616005
12.34,24.56,9,2019,-51.803505
12.34,24.56,10,2019,-74.10575
12.34,24.56,11,2019,-80.63212
12.34,24.56,12,2019,-70.12821
12.34,24.56,1,2020,359.52267
12.34,24.56,2,2020,247.06758
12.34,24.56,3,2020,155.36153
12.34,24.56,4,2020,79.8503
12.34,24.56,5,2020,-9.140419
12.34,24.56,6,2020,-85.02421
12.34,24.56,7,2020,-149.24297
12.34,24.56,8,2020,-201.95049
12.98,24.12,9,2018,1785.1589
12.98,24.12,10,2018,2217.5588
12.98,24.12,11,2018,1647.845
12.98,24.12,12,2018,1551.8704
12.98,24.12,1,2019,2343.634
12.98,24.12,2,2019,2148.6252
12.98,24.12,3,2019,1980.6995
12.98,24.12,4,2019,1847.7781
12.98,24.12,5,2019,1708.6365
12.98,24.12,6,2019,1587.3142
12.98,24.12,7,2019,1482.7839
12.98,24.12,8,2019,1394.5613
12.98,24.12,9,2019,1322.9993
12.98,24.12,10,2019,1268.2029
12.98,24.12,11,2019,1230.5471
12.98,24.12,12,2019,1210.6882
12.98,24.12,1,2020,2056.1697
12.98,24.12,2,2020,1886.0627
12.98,24.12,3,2020,1728.657
12.98,24.12,4,2020,1602.0364
12.98,24.12,5,2020,1469.0652
12.98,24.12,6,2020,1352.0696
12.98,24.12,7,2020,1250.3264
12.98,24.12,8,2020,1163.3894
13.01,22.67,2,2020,2988.7979
13.01,22.67,3,2020,2796.9062
13.01,22.67,4,2020,2476.215
13.01,22.67,5,2020,2281.3528
13.01,22.67,6,2020,2070.3318
13.01,22.67,7,2020,1879.5891
13.01,22.67,8,2020,1707.8777
13.01,22.67,9,2020,1553.8308
13.01,22.67,10,2020,1416.7522
13.01,22.67,11,2020,1295.888
13.01,22.67,12,2020,1190.6492
13.01,22.67,1,2021,3047.3457
13.01,22.67,2,2021,2738.4521
13.01,22.67,3,2021,2453.6643
13.01,22.67,4,2021,2239.0823
13.01,22.67,5,2021,2019.5955
13.01,22.67,6,2021,1820.4192
13.01,22.67,7,2021,1639.9587
13.01,22.67,8,2021,1476.7966
13.01,22.67,9,2021,1330.1096
13.01,22.67,10,2021,1199.052
13.01,22.67,11,2021,1082.9197
13.01,22.67,12,2021,981.15204
13.01,22.67,1,2022,2752.139
12.67,23.45,2,2020,2561.1223
12.67,23.45,3,2020,2375.4714
12.67,23.45,4,2020,2218.6062
12.67,23.45,5,2020,2074.8455
12.67,23.45,6,2020,1949.5178
12.67,23.45,7,2020,1839.6663
12.67,23.45,8,2020,1745.0593
12.67,23.45,9,2020,1665.4065
12.67,23.45,10,2020,1600.6448
12.67,23.45,11,2020,1550.8665
12.67,23.45,12,2020,1516.3435
12.67,23.45,1,2021,2514.26
12.67,23.45,2,2021,2331.9846
12.67,23.45,3,2021,2156.0535
12.67,23.45,4,2021,2003.905
12.67,23.45,5,2021,1867.8787
12.67,23.45,6,2021,1746.8342
12.67,23.45,7,2021,1640.1995
12.67,23.45,8,2021,1547.6165
12.67,23.45,9,2021,1468.8435
12.67,23.45,10,2021,1403.7664
12.67,23.45,11,2021,1352.4075
12.67,23.45,12,2021,1314.9465
12.67,23.45,1,2022,2300.8396
13.12,30.55,2,2020,728.29706
13.12,30.55,3,2020,800.4089
13.12,30.55,4,2020,841.84784
13.12,30.55,5,2020,922.2375
13.12,30.55,6,2020,1017.4782
13.12,30.55,7,2020,1135.8386
13.12,30.55,8,2020,1283.2029
13.12,30.55,9,2020,1464.3982
13.12,30.55,10,2020,1686.8821
13.12,30.55,11,2020,1960.7068
13.12,30.55,12,2020,2299.9246
13.12,30.55,1,2021,688.71063
13.12,30.55,2,2021,639.6716
13.12,30.55,3,2021,664.94403
13.12,30.55,4,2021,664.5422
13.12,30.55,5,2021,721.175
13.12,30.55,6,2021,799.217
13.12,30.55,7,2021,897.946
13.12,30.55,8,2021,1021.98016
13.12,30.55,9,2021,1174.4207
13.12,30.55,10,2021,1360.6243
13.12,30.55,11,2021,1587.9075
13.12,30.55,12,2021,1866.2654
13.12,30.55,1,2022,510.59592
13.14,30.57,2,2020,-576.0672
13.14,30.57,3,2020,-634.4583
13.14,30.57,4,2020,-649.74884
13.14,30.57,5,2020,-680.6751
13.14,30.57,6,2020,-664.0184
13.14,30.57,7,2020,-634.17804
13.14,30.57,8,2020,-591.3079
13.14,30.57,9,2020,-532.9549
13.14,30.57,10,2020,-458.46463
13.14,30.57,11,2020,-365.56717
13.14,30.57,12,2020,-251.28105
13.14,30.57,1,2021,-750.5623
13.14,30.57,2,2021,-778.3294
13.14,30.57,3,2021,-793.1966
13.14,30.57,4,2021,-811.5716
13.14,30.57,5,2021,-806.97736
13.14,30.57,6,2021,-792.25275
13.14,30.57,7,2021,-767.0052
13.14,30.57,8,2021,-729.88165
13.14,30.57,9,2021,-680.16876
13.14,30.57,10,2021,-616.451
13.14,30.57,11,2021,-536.9256
13.14,30.57,12,2021,-439.28543
13.14,30.57,1,2022,-857.8763
13.16,30.59,2,2020,692.8171
13.16,30.59,3,2020,638.3024
13.16,30.59,4,2020,584.42303
13.16,30.59,5,2020,547.93964
13.16,30.59,6,2020,519.1955
13.16,30.59,7,2020,502.0217
13.16,30.59,8,2020,497.1921
13.16,30.59,9,2020,505.15598
13.16,30.59,10,2020,526.78534
13.16,30.59,11,2020,563.1457
13.16,30.59,12,2020,615.60223
13.16,30.59,1,2021,599.6901
13.16,30.59,2,2021,528.4836
13.16,30.59,3,2021,468.72678
13.16,30.59,4,2021,418.62033
13.16,30.59,5,2021,377.71408
13.16,30.59,6,2021,347.37082
13.16,30.59,7,2021,327.78244
13.16,30.59,8,2021,319.27805
13.16,30.59,9,2021,322.35568
13.16,30.59,10,2021,337.65598
13.16,30.59,11,2021,366.0178
13.16,30.59,12,2021,408.5173
13.16,30.59,1,2022,442.49826
